Airline,Source,Destination,Total_Stops,Price,J_Day,J_Month,J_Year,Arrival_min,Arrival_hour,Dep_min,Dep_hour,Duration_hours,Duration_mins
9701,6,2,1,1,11200,27,6,2019,0,19,30,8,10,30
9702,1,2,1,1,7174,9,5,2019,0,23,40,17,5,20
9703,1,2,1,2,13748,3,3,2019,15,19,55,5,37,20
9704,6,2,1,1,9856,27,5,2019,30,22,5,7,15,25
9705,1,3,0,2,15170,18,5,2019,30,12,45,16,19,45
9706,3,2,1,1,6442,1,6,2019,30,22,35,7,14,55
9707,4,2,1,1,12898,27,5,2019,0,19,30,17,25,30
9708,4,0,2,0,7229,1,6,2019,20,11,20,8,3,0
9709,1,3,0,2,13033,9,5,2019,20,1,0,10,15,20
9710,4,3,0,1,10703,12,5,2019,5,21,25,20,24,40
9711,3,1,4,0,6297,9,3,2019,35,15,20,13,2,15
9712,4,3,0,1,9314,6,5,2019,0,18,25,20,21,35
9713,9,0,5,0,6138,15,3,2019,35,12,50,9,2,45
9714,3,2,1,1,6838,24,6,2019,0,21,15,9,11,45
9715,5,2,1,2,52285,6,3,2019,25,4,5,20,8,20
9716,6,2,1,1,13377,9,6,2019,30,1,0,14,11,30
9717,1,2,1,2,10975,18,5,2019,25,9,45,9,23,40
9718,4,0,5,1,13817,12,3,2019,20,21,45,5,15,35
9719,1,2,1,1,7532,21,3,2019,25,9,5,6,27,20
9720,6,2,1,1,10197,15,5,2019,0,19,50,3,15,10
9721,4,3,0,1,9663,9,6,2019,40,4,0,20,8,40
9722,6,2,1,1,13727,15,5,2019,0,21,0,13,8,0
9723,3,2,1,1,8330,9,5,2019,30,1,25,11,14,5
9724,3,0,2,0,4823,21,5,2019,5,10,10,7,2,55
9725,3,2,1,1,6206,27,5,2019,30,1,10,17,8,20
9726,6,2,1,1,10877,6,6,2019,0,19,25,11,7,35
9727,4,0,5,1,13817,12,3,2019,15,8,55,18,13,20
9728,4,0,2,0,6478,27,6,2019,20,11,20,8,3,0
9729,1,2,1,2,8577,9,4,2019,40,7,5,13,18,35
9730,4,2,1,1,16079,21,5,2019,0,19,50,21,21,10
9731,4,2,1,2,11150,27,6,2019,35,12,5,23,13,30
9732,6,2,1,1,15077,6,3,2019,15,19,40,6,12,35
9733,4,3,0,1,7064,1,4,2019,15,8,30,16,15,45
9734,4,3,0,1,9663,21,5,2019,15,8,5,14,18,10
9735,1,2,1,2,11552,6,3,2019,15,19,30,21,21,45
9736,4,2,1,1,10262,12,6,2019,0,19,55,20,22,5
9737,8,2,1,1,5899,15,4,2019,5,22,45,15,6,20
9738,4,2,1,2,13376,1,6,2019,35,12,35,14,22,0
9739,4,0,5,1,13817,12,3,2019,25,10,55,18,15,30
9740,9,3,0,1,8610,1,5,2019,20,20,20,20,24,0
9741,4,2,1,1,12373,9,5,2019,25,4,0,9,19,25
9742,8,2,1,1,5673,27,5,2019,50,22,55,17,4,55
9743,9,3,0,1,7927,1,4,2019,50,18,20,20,22,30
9744,4,2,1,1,10262,24,6,2019,0,19,15,2,16,45
9745,4,2,1,1,12373,9,5,2019,25,4,0,8,20,25
9746,1,0,5,1,12704,1,3,2019,5,12,30,9,26,35
9747,1,3,0,1,6612,9,5,2019,15,13,0,12,25,15
9748,3,0,2,0,4823,9,6,2019,50,21,55,18,2,55
9749,4,2,1,1,10262,3,6,2019,0,19,0,10,9,0
9750,3,2,1,1,6388,21,3,2019,30,12,20,7,5,10
9751,2,0,2,0,3898,12,5,2019,40,10,45,7,2,55
9752,4,2,1,1,5177,6,4,2019,0,19,30,11,7,30
9753,4,3,0,1,10844,9,6,2019,45,20,0,20,24,45
9754,3,0,2,0,4077,1,6,2019,15,3,25,0,2,50
9755,4,3,0,1,14231,24,3,2019,15,9,55,16,16,20
9756,1,0,5,2,13250,12,3,2019,25,23,50,8,14,35
9757,4,0,5,1,13817,12,3,2019,20,21,0,7,14,20
9758,8,0,5,0,6205,9,3,2019,20,23,30,20,2,50
9759,4,2,1,2,12819,27,6,2019,35,12,5,23,13,30
9760,3,0,2,0,4591,15,4,2019,50,15,0,13,2,50
9761,8,3,0,0,3841,27,6,2019,30,9,55,6,2,35
9762,8,1,4,0,3597,9,6,2019,5,20,45,17,2,20
9763,3,3,0,0,4174,3,4,2019,15,7,40,4,2,35
9764,9,2,1,0,6216,27,5,2019,10,9,0,6,3,10
9765,4,3,0,1,10624,9,5,2019,0,18,0,17,25,0
9766,0,2,1,1,6152,24,6,2019,25,22,55,7,14,30
9767,3,2,1,1,6937,9,3,2019,35,1,30,20,5,5
9768,1,2,1,1,8792,1,6,2019,15,19,0,17,26,15
9769,6,2,1,1,7005,27,5,2019,0,21,50,12,8,10
9770,4,4,3,0,5678,6,6,2019,20,4,55,2,1,25
9771,1,0,5,1,7013,15,3,2019,20,11,30,10,24,50
9772,4,2,1,1,16079,21,5,2019,0,19,0,15,28,0
9773,4,3,0,1,10539,6,6,2019,0,18,35,9,8,25
9774,4,3,0,1,11841,6,5,2019,35,23,30,16,7,5
9775,3,0,5,1,10509,15,3,2019,35,0,35,19,5,0
9776,3,1,4,0,3597,3,6,2019,35,15,15,13,2,20
9777,1,3,0,2,15532,1,5,2019,45,13,25,9,28,20
9778,6,2,1,1,14086,9,3,2019,0,21,50,6,14,10
9779,6,2,1,1,5883,27,3,2019,20,22,35,14,7,45
9780,6,2,1,1,7618,3,6,2019,0,21,0,7,14,0
9781,4,3,0,1,9314,1,5,2019,0,18,0,17,25,0
9782,4,3,0,1,13994,9,6,2019,5,21,35,9,11,30
9783,3,2,1,1,5073,27,4,2019,10,12,35,7,4,35
9784,0,0,5,0,3383,24,3,2019,55,13,10,11,2,45
9785,6,2,1,1,16108,1,6,2019,15,19,0,9,10,15
9786,6,2,1,1,6795,27,5,2019,30,1,20,10,15,10
9787,4,3,0,1,12681,1,4,2019,40,4,30,16,12,10
9788,4,2,1,1,10262,12,6,2019,35,12,0,15,21,35
9789,9,3,0,1,8820,6,6,2019,50,18,0,17,25,50
9790,4,0,5,1,10037,9,3,2019,20,12,50,5,6,30
9791,6,2,1,1,11789,12,6,2019,35,12,0,6,6,35
9792,2,2,1,1,7378,15,5,2019,35,19,35,10,9,0
9793,3,0,2,0,4823,24,5,2019,50,21,55,18,2,55
9794,4,0,2,0,6478,24,6,2019,50,22,50,19,3,0
9795,4,2,1,2,13014,1,6,2019,25,4,40,9,18,45
9796,4,3,0,1,10844,24,5,2019,35,22,30,16,6,5
9797,6,2,1,1,7408,27,6,2019,0,21,0,8,13,0
9798,6,2,1,1,9646,27,6,2019,10,16,5,7,9,5
9799,8,1,4,0,3597,6,5,2019,5,20,45,17,2,20
9800,8,3,0,0,3873,27,6,2019,40,19,10,17,2,30
9801,2,2,1,1,7870,27,6,2019,35,19,25,14,5,10
9802,4,2,1,2,13344,27,6,2019,35,12,30,5,7,5
9803,1,4,3,0,3100,12,6,2019,45,20,30,19,1,15
9804,1,0,5,0,4441,18,3,2019,55,23,5,21,2,50
9805,3,2,1,1,6171,27,3,2019,0,12,55,4,7,5
9806,4,3,0,1,10953,9,5,2019,55,10,25,20,14,30
9807,1,3,0,2,14214,9,5,2019,55,8,30,14,18,25
9808,3,2,1,1,6093,24,6,2019,0,21,30,7,13,30
9809,1,2,1,2,12436,24,6,2019,15,19,55,12,30,20
9810,4,2,1,2,15129,18,5,2019,0,19,25,13,29,35
9811,6,2,1,1,13259,3,6,2019,35,12,0,6,6,35
9812,1,3,0,2,15170,24,5,2019,30,12,50,9,26,40
9813,4,3,0,1,14781,21,5,2019,35,22,30,16,6,5
9814,3,2,1,1,6206,1,6,2019,30,1,25,11,14,5
9815,8,3,0,0,3841,9,5,2019,40,19,10,17,2,30
9816,4,2,1,1,14714,15,6,2019,0,19,30,11,7,30
9817,3,2,1,1,6093,9,6,2019,0,21,55,4,16,5
9818,4,0,2,0,8016,9,6,2019,5,14,10,11,2,55
9819,1,2,1,1,5117,27,3,2019,25,9,5,6,27,20
9820,4,3,0,1,8586,1,5,2019,40,4,25,8,20,15
9821,3,2,1,1,13611,9,3,2019,35,1,0,15,10,35
9822,3,2,1,1,6704,9,5,2019,30,22,10,16,6,20
9823,3,3,0,1,4226,9,5,2019,20,10,20,6,4,0
9824,1,0,2,0,4651,6,4,2019,45,19,0,17,2,45
9825,8,3,0,0,3873,27,5,2019,40,0,20,22,2,20
9826,2,0,5,0,7222,3,3,2019,50,23,55,20,2,55
9827,6,2,1,1,13727,15,5,2019,0,21,30,11,9,30
9828,3,2,1,1,10141,27,3,2019,30,15,10,9,6,20
9829,8,0,2,0,3625,24,4,2019,5,0,10,21,2,55
9830,3,2,1,1,6442,15,4,2019,10,16,35,7,8,35
9831,4,0,2,0,7229,6,5,2019,45,20,45,17,3,0
9832,0,2,1,1,6752,24,6,2019,35,6,45,16,13,50
9833,4,3,0,1,13759,24,3,2019,10,18,10,21,21,0
9834,1,4,3,1,14408,6,3,2019,25,12,0,12,24,25
9835,1,2,1,2,13381,9,6,2019,15,19,15,20,23,0
9836,9,3,0,1,9135,1,4,2019,20,20,0,17,27,20
9837,3,3,0,1,6218,15,5,2019,30,23,5,18,5,25
9838,8,3,0,0,4174,27,4,2019,25,11,0,9,2,25
9839,1,3,0,1,6117,6,6,2019,5,11,0,19,16,5
9840,4,3,0,1,10703,15,5,2019,5,21,35,9,11,30
9841,4,3,0,1,12692,12,6,2019,45,9,35,9,24,10
9842,4,3,0,1,10539,6,6,2019,55,10,0,17,17,55
9843,4,3,0,1,11134,24,3,2019,40,19,55,13,5,45
9844,3,0,5,0,4777,24,3,2019,15,0,20,21,2,55
9845,4,2,1,1,12373,18,5,2019,35,12,30,11,25,5
9846,6,2,1,2,11966,3,3,2019,20,21,5,13,8,15
9847,3,1,4,0,5277,15,5,2019,25,0,5,22,2,20
9848,1,0,5,2,17135,1,3,2019,55,23,50,8,39,5
9849,4,2,1,1,14714,6,6,2019,0,19,0,14,5,0
9850,3,0,5,0,6144,9,3,2019,10,1,20,22,2,50
9851,1,0,2,0,5911,1,4,2019,10,16,20,13,2,50
9852,9,4,3,1,12080,12,3,2019,55,19,45,19,24,10
9853,3,0,2,0,4423,6,4,2019,20,13,30,10,2,50
9854,6,2,1,1,7618,27,5,2019,0,21,0,9,12,0
9855,0,0,2,0,3383,27,5,2019,55,13,10,11,2,45
9856,1,2,1,2,12646,6,3,2019,15,19,45,19,23,30
9857,6,2,1,1,7670,18,5,2019,0,21,0,6,15,0
9858,3,3,0,0,4804,15,5,2019,15,7,40,4,2,35
9859,4,0,5,1,11087,12,3,2019,25,18,35,20,21,50
9860,4,0,2,0,7229,18,4,2019,5,14,10,11,2,55
9861,8,1,4,0,7050,3,3,2019,35,10,20,8,2,15
9862,4,3,0,1,12681,1,4,2019,15,18,0,20,22,15
9863,8,2,1,1,4098,3,4,2019,15,13,45,8,4,30
9864,8,1,4,0,3543,12,5,2019,0,12,45,9,2,15
9865,4,3,0,1,14151,21,5,2019,0,18,25,20,21,35
9866,4,3,0,1,13339,24,3,2019,35,22,30,6,16,5
9867,4,3,0,1,9663,24,5,2019,0,12,10,21,14,50
9868,4,2,1,1,12898,27,5,2019,25,4,30,11,16,55
9869,1,2,1,2,8603,3,6,2019,15,19,0,12,7,15
9870,4,3,0,1,13044,12,6,2019,0,12,30,16,19,30
9871,8,3,0,0,4622,6,3,2019,45,19,15,17,2,30
9872,6,2,1,1,13062,21,3,2019,0,21,0,14,7,0
9873,6,2,1,1,11622,12,6,2019,0,19,15,9,9,45
9874,4,0,5,1,11087,12,3,2019,20,20,35,20,23,45
9875,6,2,1,1,11789,15,6,2019,0,19,20,10,8,40
9876,4,3,0,1,9663,9,5,2019,20,9,55,18,14,25
9877,4,0,5,1,19225,6,3,2019,10,16,55,8,7,15
9878,6,2,1,1,5797,27,6,2019,30,1,40,11,13,50
9879,6,2,1,1,9526,1,6,2019,15,19,50,12,6,25
9880,4,0,2,0,7229,9,4,2019,50,22,50,19,3,0
9881,6,2,1,1,10877,9,4,2019,0,19,30,8,10,30
9882,1,0,5,2,13942,6,3,2019,55,22,15,8,14,40
9883,0,0,2,0,3383,9,5,2019,55,13,10,11,2,45
9884,4,2,1,1,10262,15,6,2019,25,4,0,14,14,25
9885,1,3,0,2,11201,24,5,2019,25,20,50,5,14,35
9886,4,2,1,1,10262,1,6,2019,25,4,15,19,9,10
9887,1,2,1,2,10231,3,6,2019,15,19,0,22,21,15
9888,4,0,5,1,9134,15,3,2019,15,8,5,14,18,10
9889,0,3,0,0,5645,18,5,2019,55,12,20,10,2,35
9890,4,2,1,1,14714,1,6,2019,25,4,0,15,13,25
9891,1,2,1,2,12646,6,3,2019,15,19,40,16,26,35
9892,1,2,1,2,12173,3,6,2019,15,19,55,10,8,20
9893,3,4,3,0,2227,12,6,2019,50,22,20,21,1,30
9894,6,2,1,1,10529,6,5,2019,0,19,30,7,11,30
9895,4,2,1,0,7202,18,5,2019,15,14,0,11,3,15
9896,6,2,1,1,7886,27,5,2019,0,21,0,9,12,0
9897,8,4,3,0,2017,18,6,2019,15,0,45,22,1,30
9898,3,2,1,1,6171,27,4,2019,10,16,5,5,11,5
9899,4,4,3,0,4050,3,6,2019,20,4,55,2,1,25
9900,8,3,0,1,8479,9,5,2019,50,18,35,11,7,15
9901,0,0,2,0,4282,18,5,2019,45,7,55,4,2,50
9902,9,3,0,1,9345,24,5,2019,20,20,20,20,24,0
9903,1,2,1,1,6587,24,6,2019,50,6,15,5,25,35
9904,3,4,3,0,2754,3,5,2019,40,21,5,20,1,35
9905,8,0,2,0,3919,21,6,2019,5,0,10,21,2,55
9906,4,2,1,2,10368,12,6,2019,25,4,40,9,18,45
9907,1,0,5,1,11654,3,3,2019,20,16,30,9,6,50
9908,2,0,2,0,4239,1,4,2019,40,23,55,20,2,45
9909,3,2,1,1,6674,27,5,2019,10,16,50,6,9,20
9910,6,2,1,1,7198,24,6,2019,30,1,0,13,12,30
9911,3,3,0,1,5930,12,6,2019,15,2,0,21,5,15
9912,4,0,2,0,7229,9,5,2019,10,10,10,7,3,0
9913,1,3,0,2,10408,1,4,2019,20,1,0,10,15,20
9914,1,2,1,2,12488,12,6,2019,40,7,10,7,24,30
9915,3,1,4,0,3540,9,6,2019,40,7,15,5,2,25
9916,4,3,0,1,8529,12,6,2019,20,9,0,20,13,20
9917,4,2,1,2,13376,24,6,2019,25,4,35,14,13,50
9918,2,3,0,1,8855,24,5,2019,15,0,40,16,7,35
9919,4,3,0,1,14781,15,5,2019,50,19,30,6,13,20
9920,3,2,1,1,5684,27,6,2019,30,1,10,17,8,20
9921,4,2,1,2,13029,9,5,2019,25,4,30,19,8,55
9922,4,2,1,2,15129,1,5,2019,0,19,10,19,23,50
9923,1,3,0,1,8576,9,6,2019,30,18,25,9,9,5
9924,4,0,5,1,11087,9,3,2019,25,11,55,8,26,30
9925,4,4,3,0,5678,9,6,2019,50,11,20,10,1,30
9926,4,2,1,1,12557,21,3,2019,25,4,15,18,10,10
9927,3,1,4,0,3858,27,3,2019,0,14,35,11,2,25
9928,4,2,1,1,12373,9,5,2019,35,12,0,14,22,35
9929,3,4,3,0,4049,18,3,2019,40,10,10,9,1,30
9930,4,0,5,1,21934,15,3,2019,45,0,55,16,7,50
9931,1,3,0,0,5510,27,6,2019,45,16,15,14,2,30
9932,9,2,1,0,6216,15,6,2019,50,17,40,14,3,10
9933,1,4,3,0,2050,1,4,2019,45,20,30,19,1,15
9934,3,4,3,0,2754,3,4,2019,5,4,35,2,1,30
9935,3,1,4,0,3850,27,6,2019,15,10,55,7,2,20
9936,3,1,4,0,3540,6,5,2019,40,7,15,5,2,25
9937,4,3,0,1,9663,1,5,2019,15,8,30,6,25,45
9938,1,2,1,2,9190,6,3,2019,25,9,5,7,26,20
9939,4,2,1,1,12898,27,5,2019,0,19,0,15,28,0
9940,2,0,2,0,4632,15,4,2019,40,10,45,7,2,55
9941,8,4,3,0,2753,24,3,2019,30,14,10,13,1,20
9942,1,0,5,2,12778,12,3,2019,15,10,50,8,25,25
9943,1,3,0,2,12723,12,6,2019,55,8,50,5,27,5
9944,3,3,0,0,4804,24,6,2019,5,14,30,11,2,35
9945,3,0,2,0,4823,18,4,2019,50,22,0,20,2,50
9946,0,2,1,1,6152,27,6,2019,25,13,55,7,5,30
9947,9,2,1,0,6216,27,6,2019,10,9,0,6,3,10
9948,3,2,1,1,6016,24,6,2019,45,7,0,2,5,45
9949,6,2,1,1,11622,27,6,2019,0,19,15,9,9,45
9950,1,3,0,2,10151,6,5,2019,50,21,0,12,9,50
9951,4,2,1,2,12273,27,3,2019,25,4,20,6,22,5
9952,4,2,1,2,12410,12,6,2019,25,4,0,20,8,25
9953,4,0,5,1,12547,12,3,2019,15,8,45,5,26,30
9954,4,2,1,1,10262,15,6,2019,35,12,50,22,13,45
9955,6,2,1,1,14323,9,5,2019,15,19,30,11,7,45
9956,4,4,3,0,3210,21,6,2019,5,21,35,19,1,30
9957,6,2,1,1,16863,3,3,2019,0,21,0,10,11,0
9958,6,2,1,1,8937,1,6,2019,15,19,25,11,7,50
9959,4,2,1,2,10929,27,3,2019,25,4,10,19,33,15
9960,3,2,1,1,6104,9,6,2019,30,1,35,10,14,55
9961,8,2,1,1,5511,21,3,2019,55,21,55,15,6,0
9962,4,3,0,1,13759,24,3,2019,20,16,10,21,19,10
9963,1,2,1,2,11543,21,5,2019,40,7,55,5,25,45
9964,4,3,0,1,13067,18,5,2019,10,19,35,9,9,35
9965,4,2,1,1,10262,15,6,2019,25,4,5,7,21,20
9966,1,2,1,2,13591,6,6,2019,15,19,55,16,26,20
9967,4,2,1,2,10929,27,3,2019,45,19,10,19,24,35
9968,4,0,2,0,7229,27,4,2019,50,22,50,19,3,0
9969,0,2,1,1,6451,15,5,2019,25,13,55,7,5,30
9970,3,1,4,0,7295,3,3,2019,0,14,35,11,2,25
9971,3,0,2,0,3943,3,6,2019,15,4,30,1,2,45
9972,8,0,2,0,3573,15,5,2019,5,0,10,21,2,55
9973,1,2,1,2,9181,24,6,2019,15,19,0,22,21,15
9974,1,2,1,1,24017,3,3,2019,25,9,45,9,23,40
9975,1,2,1,2,17476,9,3,2019,15,19,55,10,32,20
9976,1,3,0,1,4647,9,4,2019,5,11,0,19,16,5
9977,3,2,1,1,6314,27,5,2019,0,21,25,11,9,35
9978,4,2,1,2,13376,6,6,2019,25,4,35,14,13,50
9979,4,0,5,1,12284,18,3,2019,10,16,45,5,10,25
9980,4,0,2,0,7229,9,5,2019,20,11,20,8,3,0
9981,6,2,1,1,9627,1,5,2019,0,19,30,8,10,30
9982,1,3,0,2,9258,1,4,2019,50,21,0,12,9,50
9983,8,3,0,0,3873,3,6,2019,25,11,0,9,2,25
9984,8,3,0,0,3841,15,5,2019,40,0,20,22,2,20
9985,6,2,1,1,10486,27,5,2019,30,22,45,9,12,45
9986,4,2,1,1,17234,3,3,2019,50,18,0,16,26,50
9987,3,2,1,1,6496,27,6,2019,5,10,10,5,4,55
9988,6,2,1,1,9627,27,5,2019,0,19,30,8,10,30
9989,1,3,0,1,8366,12,6,2019,10,11,50,16,18,20
9990,4,2,1,2,15318,27,5,2019,25,4,0,20,8,25
9991,8,3,0,1,9923,24,3,2019,50,18,35,11,7,15
9992,4,3,0,1,6077,1,4,2019,35,17,20,10,7,15
9993,1,1,4,0,4667,9,6,2019,55,13,40,11,2,15
9994,6,2,1,1,8099,9,5,2019,15,19,30,8,10,45
9995,8,4,3,0,2385,1,5,2019,45,14,15,13,1,30
9996,6,2,1,2,15965,27,6,2019,30,1,5,15,10,25
9997,4,3,0,1,10844,6,5,2019,15,18,30,6,11,45
9998,1,0,2,0,6121,12,5,2019,10,16,20,13,2,50
9999,3,0,2,0,3625,24,4,2019,0,1,10,22,2,50
10000,6,2,1,1,8475,27,5,2019,0,21,30,7,13,30
10001,4,2,1,1,12898,27,5,2019,0,19,5,7,11,55
10002,3,2,1,1,10851,6,3,2019,25,7,5,2,5,20
10003,1,2,1,1,5704,21,3,2019,0,23,45,9,13,15
10004,9,0,5,0,11598,18,3,2019,5,0,10,21,2,55
10005,6,2,1,1,9149,27,5,2019,15,19,30,8,10,45
10006,1,3,0,0,4145,15,6,2019,20,23,45,20,2,35
10007,2,2,1,1,6195,21,5,2019,35,19,35,10,9,0
10008,3,2,1,1,6979,9,5,2019,0,21,25,11,9,35
10009,1,0,5,0,7276,15,3,2019,10,16,20,13,2,50
10010,8,2,1,1,4760,15,5,2019,15,13,45,8,4,30
10011,9,1,4,0,11982,18,6,2019,5,20,45,17,2,20
10012,3,1,4,0,5277,27,3,2019,25,0,5,22,2,20
10013,1,2,1,1,8372,9,6,2019,40,7,0,20,11,40
10014,3,3,0,1,4226,1,4,2019,15,23,35,19,3,40
10015,3,1,4,0,3597,18,6,2019,55,21,35,19,2,20
10016,6,2,1,1,7005,15,6,2019,0,21,45,8,12,15
10017,6,2,1,1,8018,9,5,2019,10,16,5,7,9,5
10018,4,2,1,1,10577,9,6,2019,0,19,45,19,23,15
10019,4,2,1,2,11507,12,6,2019,0,19,30,5,13,30
10020,1,2,1,2,9653,9,5,2019,15,19,0,5,38,15
10021,4,4,3,0,4160,15,3,2019,50,11,20,10,1,30
10022,4,2,1,1,14714,3,6,2019,0,19,15,18,24,45
10023,4,4,3,0,5678,9,5,2019,20,4,55,2,1,25
10024,1,3,0,2,13873,18,5,2019,20,1,0,7,18,20
10025,6,2,1,1,11264,27,6,2019,0,19,20,10,8,40
10026,4,3,0,1,11134,24,3,2019,40,20,55,13,6,45
10027,0,2,1,1,6151,21,3,2019,15,22,45,16,5,30
10028,4,3,0,1,10844,18,5,2019,50,19,45,5,14,5
10029,4,2,1,2,13014,3,6,2019,35,12,40,9,26,55
10030,4,4,3,0,4995,18,6,2019,50,11,20,10,1,30
10031,3,3,0,0,4174,18,4,2019,5,18,30,15,2,35
10032,1,0,5,0,12841,3,3,2019,10,16,20,13,2,50
10033,4,3,0,1,13067,9,5,2019,5,21,0,17,28,5
10034,4,2,1,1,10262,24,6,2019,0,19,0,16,27,0
10035,3,0,2,0,4423,6,4,2019,0,13,10,10,2,50
10036,4,3,0,1,8586,1,5,2019,40,4,55,18,9,45
10037,4,3,0,1,9663,15,5,2019,20,9,10,21,12,10
10038,3,2,1,1,6069,15,6,2019,0,21,0,16,5,0
10039,1,1,4,0,4667,6,5,2019,55,13,40,11,2,15
10040,4,2,1,1,12373,9,5,2019,0,19,50,21,21,10
10041,4,3,0,1,13941,9,5,2019,5,10,30,16,17,35
10042,3,4,3,0,3175,27,3,2019,45,7,20,6,1,25
10043,1,2,1,1,8372,9,6,2019,15,19,0,21,22,15
10044,9,0,2,0,5613,6,4,2019,35,19,0,17,2,35
10045,3,2,1,1,7144,18,5,2019,30,22,35,7,14,55
10046,4,3,0,1,14571,6,6,2019,20,16,30,6,9,50
10047,3,1,4,0,5277,24,3,2019,25,0,5,22,2,20
10048,4,4,3,0,2759,24,3,2019,50,11,20,10,1,30
10049,0,3,0,1,5192,9,5,2019,30,23,35,7,15,55
10050,4,2,1,1,14714,9,6,2019,0,19,5,7,11,55
10051,1,2,1,2,10336,1,6,2019,15,19,0,12,7,15
10052,1,3,0,0,31945,24,3,2019,20,23,45,20,2,35
10053,4,3,0,1,7064,1,4,2019,35,23,30,6,17,5
10054,4,2,1,2,14441,9,6,2019,35,12,30,5,7,5
10055,6,2,1,1,17493,3,3,2019,35,1,0,13,12,35
10056,4,3,0,1,10844,9,6,2019,35,22,0,20,26,35
10057,8,4,3,0,2753,1,6,2019,15,7,45,5,1,30
10058,4,2,1,1,12898,21,5,2019,25,4,0,8,20,25
10059,4,0,2,0,7229,15,4,2019,0,22,55,18,3,5
10060,1,2,1,2,8603,3,6,2019,40,7,0,12,19,40
10061,4,2,1,2,15129,18,5,2019,25,4,30,5,22,55
10062,4,2,1,2,18804,15,6,2019,0,19,40,11,7,20
10063,0,2,1,1,7452,21,4,2019,25,22,55,7,14,30
10064,8,0,2,0,3971,24,4,2019,20,12,30,9,2,50
10065,3,0,2,0,3943,12,6,2019,0,13,10,10,2,50
10066,3,0,5,1,9165,15,3,2019,25,19,25,14,5,0
10067,4,2,1,2,13014,24,6,2019,0,19,30,5,13,30
10068,8,0,2,0,3625,21,6,2019,20,12,30,9,2,50
10069,4,2,1,1,10262,24,6,2019,35,12,0,16,20,35
10070,4,3,0,1,14388,21,5,2019,15,8,55,18,13,20
10071,6,2,1,1,15058,12,6,2019,15,19,0,8,11,15
10072,1,2,1,1,14882,6,3,2019,40,7,0,9,22,40
10073,3,0,2,0,4591,18,4,2019,0,13,10,10,2,50
10074,8,3,0,0,3841,9,5,2019,30,9,55,6,2,35
10075,4,3,0,1,14781,15,5,2019,15,18,25,8,9,50
10076,8,3,0,0,3841,9,4,2019,40,0,20,22,2,20
10077,6,2,1,1,13377,3,6,2019,30,1,0,15,10,30
10078,4,2,1,2,13014,12,6,2019,25,4,30,19,8,55
10079,6,2,1,1,14848,21,5,2019,15,19,0,13,6,15
10080,1,3,0,0,4145,9,5,2019,20,23,45,20,2,35
10081,3,1,4,0,3850,12,6,2019,15,10,55,7,2,20
10082,1,3,0,1,10413,24,5,2019,25,20,0,7,13,25
10083,3,2,1,1,6104,3,6,2019,30,1,0,15,10,30
10084,3,0,2,0,3943,1,6,2019,20,13,30,10,2,50
10085,4,3,0,1,8529,12,6,2019,15,8,10,21,11,5
10086,4,2,1,1,10262,24,6,2019,35,12,50,22,13,45
10087,4,3,0,1,14151,18,5,2019,5,22,25,20,25,40
10088,0,3,0,2,5192,9,5,2019,30,23,10,15,8,20
10089,4,3,0,1,9663,21,5,2019,40,4,5,14,14,35
10090,2,0,2,0,4632,24,4,2019,40,10,45,7,2,55
10091,3,2,1,1,5073,6,4,2019,30,1,25,20,5,5
10092,6,2,1,1,9526,15,6,2019,15,19,20,10,8,55
10093,3,0,2,0,4423,15,4,2019,50,6,0,4,2,50
10094,3,4,3,0,2227,12,5,2019,40,21,5,20,1,35
10095,9,0,5,0,5403,21,3,2019,10,14,30,11,2,40
10096,3,1,4,0,3858,27,3,2019,55,21,35,19,2,20
10097,4,2,1,2,18752,9,3,2019,50,18,45,13,29,5
10098,4,3,0,1,9663,21,5,2019,0,12,30,6,5,30
10099,4,2,1,2,12819,24,6,2019,35,12,10,19,17,25
10100,6,2,1,1,6883,27,3,2019,0,21,0,9,12,0
10101,6,2,1,1,7198,27,5,2019,30,1,0,19,6,30
10102,1,0,5,0,7801,9,3,2019,45,12,0,10,2,45
10103,3,0,2,0,4823,21,4,2019,20,21,25,18,2,55
10104,4,3,0,1,9663,24,5,2019,20,9,30,6,26,50
10105,4,3,0,1,12121,12,5,2019,5,21,25,20,24,40
10106,9,3,0,1,8085,12,5,2019,25,23,20,20,27,5
10107,3,0,5,1,8662,3,3,2019,35,18,40,13,4,55
10108,4,2,1,1,6017,21,3,2019,50,18,0,22,20,50
10109,8,1,4,0,3859,3,5,2019,0,12,45,9,2,15
10110,6,2,1,1,7564,18,5,2019,15,19,55,4,14,20
10111,8,0,2,0,3919,21,6,2019,35,8,55,5,2,40
10112,4,2,1,2,15129,18,5,2019,25,4,30,5,22,55
10113,4,0,5,1,26890,1,3,2019,15,13,0,7,6,15
10114,4,2,1,0,5443,15,4,2019,15,14,0,11,3,15
10115,3,0,5,0,6860,9,3,2019,0,13,5,10,2,55
10116,4,3,0,1,13364,1,4,2019,45,20,5,14,6,40
10117,4,2,1,1,12239,27,5,2019,0,19,0,8,11,0
10118,3,3,0,1,4966,9,4,2019,5,16,30,11,4,35
10119,3,0,5,0,6144,3,3,2019,45,8,0,6,2,45
10120,4,2,1,1,12373,9,5,2019,0,19,0,15,28,0
10121,1,0,5,2,10835,18,3,2019,30,16,50,8,31,40
